Dept,ClassNum,SectionNum,Units,StartTime,EndTime,Days,SeatsTaken,SeatsTotal,Professor,ClassCode,ClassMode,Desc
CHE,298,02,2,TBA,,TBA,1,25,S Diaz,44559,In Person,MS Res Project
HS,161,08,0,1700,1750,M,26,25,S Martin,43256,In Person,Epidemiology
BIOL,184,02,1,TBA,,TBA,0,15,,40616,In Person,Directed Reading
CA,180,02,2,TBA,,TBA,0,1,S Riley,42370,In Person,Individual Studies
KNED,184Y,02,5,TBA,,TBA,0,10,D Daum,43091,In Person,Stdt Tchg II
TECH,195,01,3,TBA,,TBA,2,22,S Obi,46397,In Person,Cooperative Intern
COMM,141P,02,4,1800,2045,T,24,25,D Galan,49981,In Person,Small Group Comm
CHEM,055,02,2,0800,0850,TR,115,115,M Radlauer,49133,In Person,Quant Analy
CE,150,06,0,1800,2045,W,19,12,B Tailor,44295,In Person,Hydro and Hydrau
CMPE,298I,42,3,TBA,,TBA,0,25,I Eswar,43524,In Person,CMPE/SE Internship
BUS1,123A,02,3,1030,1145,MW,50,45,C Chen,47183,In Person,Tax Factor Bus Inv
BUS3,189,15,3,0900,1015,TR,32,30,C Wang,43551,In Person,Strategic Mgmt
BIOL,299,01,1,TBA,,TBA,0,15,,40637,In Person,MA Thesis
MUSC,060F,01,1,TBA,,TBA,3,3,J Lewis,41526,In Person,SmallJazzEns
PSYC,030,02,3,1330,1445,TR,118,120,C Chancellor-Freeland,43184,In Person,Intro Psychbiology
ANI,031,02,3,1200,1450,TR,28,25,J Jackson,41844,In Person,2D Animation I
COMM,125P,01,4,1800,2045,W,23,25,L Hatton,47955,In Person,Ensemble Perf
DANC,046A,02,1,1030,1120,MW,6,40,B Ayers Jr,49509,In Person,Beg Social Dance
CHAD,159,02,0,TBA,,TBA,35,30,K Cross,43508,In Person,Child Dev K-8 Prac
ATH,012S,01,1,TBA,,TBA,42,20,B Brennan,40027,In Person,Skl Dvlp Football
ZOOL,116,01,4,1230,1320,MW,21,22,S Trewhitt,42886,In Person,Vert Evol & Nat Hist
AVIA,180,02,1,TBA,,TBA,0,20,F Barez,50709,In Person,Individual Studies
URBP,185,11,0,TBA,,TBA,1,22,D Ralston,49467,In Person,Envir Impact Anal
SOCI,181,01,1-6,TBA,,TBA,0,0,,40539,In Person,Service Internship
BUS2,130,11,3,1330,1445,TR,50,45,R Murray,41560,In Person,Intro to Marketing
GERO,116,01,3,1500,1745,R,0,40,C Haas,49261,In Person,Aging and Nutr
KIN,047A,01,1,1230,1320,TR,23,40,H Schmitt,43930,In Person,Beg W Coast Swing
CE,170,02,0,1330,1615,M,19,18,U Ndon,41200,In Person,Prin Environ Engr
PHIL,010,06,3,1500,1615,TR,41,41,K Brown,41195,In Person,Intro to Phil
PR,199,01,3,1330,1445,MW,16,30,C Disalvo,40238,In Person,Campaign Mgmt
INFO,202,01,3,TBA,,TBA,32,35,H Chen,42297,Online Only - TBA Mtg Pat,Inf. Ret. Sys. Des
BIOL,280,14,2,TBA,,TBA,0,15,,48180,In Person,Individual Studies
ART,074,03,3,1500,1750,MW,24,24,C Hott,45152,In Person,Intro to Digital Media
ENVS,159,01,3,1500,1745,T,23,32,J Rycenga,49339,In Person,Nat & World Cult
SCI,001,09,1.5,1500,1615,TR,0,35,K Singmaster,49107,In Person,Acadmc Excel Wkshp
CE,222,01,3,1800,2045,M,40,40,J Bhattacharya,47626,In Person,Transp Engr Plan
KNED,184Z,01,4,TBA,,TBA,2,10,D Daum,40374,In Person,Stdt Tchg III
DSGD,063,02,3,1200,1450,MW,24,25,J Levy,41297,In Person,Fund Graphic Visual
EE,128,01,3,1030,1145,TR,55,80,L He,43304,In Person,Phys Electronics
HUM,002A,02,6,1030,1145,TR,24,35,M Okin,48130,In Person,Hum Honors 2A
BOT,299,02,2,TBA,,TBA,0,10,,40797,In Person,Masters Thesis
MILS,001A,02,0,1415,1700,W,3,30,M Morales,40178,In Person,Ldrshp & Pers Dev
SSED,184Z,01,4,TBA,,TBA,4,20,W Thowdis,48876,In Person,Stdt Tchg III
DSGD,111,03,3,1500,1750,TR,23,25,P Krayna,47167,In Person,Design Practices
KIN,002C,01,1,1030,1120,MW,11,10,C May,43168,In Person,Adv Swim
KIN,014A,02,1,1030,1120,TR,42,40,C May,40922,In Person,Begin Volleyball
JS,181,16,6,TBA,,TBA,0,2,G Howard,43954,In Person,Internship in JS
ENGL,123B,01,3,1330,1445,TR,30,35,M Gorman-DaRif,49685,In Person,Global-Lit-Africa
SPAN,001B,02,4,1500,1640,MW,25,30,A Long,42953,In Person,Elem Spanish
ANTH,012,04,3,1500,1615,TR,39,40,E Weiss,46735,In Person,Intro to Human Evol
CMPE,295A,04,3,1800,2045,F,39,30,D Harkey,42535,In Person,Master Project I
BUS3,166,03,3,1500,1615,TR,43,45,C Wang,49679,In Person,"Bus, Govt, Society"
ENGL,002,17,3,1330,1445,TR,24,25,S Harvey,42443,In Person,Critical Thinking and Writing
KIN,025A,03,1,0930,1120,M,25,25,M Behler,48505,In Person,Begin Golf
ENGR,010,12,0,1200,1445,R,22,22,S Ananthaiah,41846,In Person,Intro to Engr
ISE,210,01,3,1800,2045,T,40,50,D Nathan-Roberts,47175,In Person,Hum Factors Des
TECH,060,01,3,0730,0820,TR,55,50,M Zand,43270,In Person,Intro Electronics
BUS2,130,08,3,1800,2045,M,118,119,G Castro,43683,In Person,Intro to Marketing
CS,149,01,3,1630,1745,TR,76,120,B Reed,47228,In Person,Operating Systems
DANC,145B,01,3,1330,1520,T,12,25,D Frank,46478,In Person,Choreography II
ANTH,148,01,3,1200,1315,TR,16,25,J Anderson,47038,In Person,Religion & Anthro
ME,041,13,1,1200,1445,T,17,24,A Rossetti,49306,In Person,Mach Shop Safety
PHYS,050,17,0,1130,1420,M,17,16,A Dynneson,48172,In Person,General Physics
COMM,045,80,3,TBA,,TBA,25,25,G Firenzi,44845,Online Only - TBA Mtg Pat,Media and Culture
EE,210,02,3,1800,1915,TR,86,90,J Kim,49916,In Person,Linear Systems
BUS2,130,91,3,TBA,,TBA,40,45,M Easter,50678,Online Only - TBA Mtg Pat,Intro to Marketing
ENVS,270,10,0,1330,1530,W,17,15,C Rampini,47835,In Person,Field Studies Watr
CMPE,126,02,0,1200,1450,M,26,24,F Lin,44423,In Person,Alg & Data Str Des
BUS1,121A,02,3,1030,1145,MW,47,45,D He,47295,In Person,Inter Acctg I
BIOL,114,11,0,1430,1720,T,34,24,B Carter,47457,In Person,Functional Morphology
ENGL,001A,64,3,1630,1745,TR,23,23,C Mujal,44177,In Person,First Year Writing
HUM,001A,01,0,1030,1145,TR,28,35,J Lindahl,48111,In Person,Hum Honors 1A
ENGL,001A,82,3,1630,1745,MW,22,23,J Navarro,50133,In Person,First Year Writing
JS,141,03,3,1330,1445,TR,10,10,M Stevenson,46413,In Person,RCP Representation
KIN,285,03,3,TBA,,TBA,5,5,B Shifflett,40578,In Person,Internship Kinesiology
SOCI,299,01,1-6,TBA,,TBA,0,0,,40543,In Person,Masters Thesis
BUS5,187,87,3,TBA,,TBA,44,45,A Loomba,49239,Online Only - TBA Mtg Pat,Global Dimensn Bus
HSPM,108,80,3,TBA,,TBA,31,35,T Yen,43839,Online Only - TBA Mtg Pat,HSPM Info Sys
MATH,031W,72,1,1030,1145,MW,26,28,S Obaid,43694,In Person,Calculus II Workshop
EE,097,06,1,1800,2045,T,19,20,K Ghadiri,42791,In Person,Intro EE Lab
BIOL,180,03,1,TBA,,TBA,0,15,S Cargill,41446,In Person,Indiv Studies
CCS,010A,12,3,1200,1315,TR,81,80,F Ponce,48728,In Person,Mex Am US Hist/Gov
ART,175,01,3,1200,1450,TR,12,24,G Hobbs,45164,In Person,Interactive Media
ENGL,001B,15,3,1630,1745,MW,25,25,Z Babaci-Wilhite,49827,In Person,Argument and Analysis
TA,116,01,3,1330,1515,M,17,25,K Brandt,41591,In Person,Directing
COMM,160F,80,4,TBA,,TBA,30,25,R Halualani,43690,Online Only - TBA Mtg Pat,"Lang, Meaning, Cul"
MATH,015F,06,0,1000,1145,WF,2,30,M Zoubeidi,49571,In Person,Stats Statway A
ENGL,001A,84,3,0730,0845,TR,23,23,S Sreerangarajan,50397,In Person,First Year Writing
AE,172A,01,3,0730,0845,TR,37,50,P Papadopoulos,44348,In Person,Spacecraft Dsgn I
BIOL,299,07,1,TBA,,TBA,0,15,,40643,In Person,MA Thesis
CE,265,01,3,1800,2045,T,19,40,K McMullin,47785,In Person,Adv Seismic Design
CMPE,298I,38,3,TBA,,TBA,0,25,I Eswar,42239,In Person,CMPE/SE Internship
OCTH,221,05,3,1330,1615,T,19,21,L Andonian,49902,In Person,OccupatAnalysis
GEOL,001,07,0,0830,1115,R,24,25,A Voropaeff,42069,In Person,General Geology
ENGL,002,13,3,1200,1315,MW,24,25,L Landau,44753,In Person,Critical Thinking and Writing
SCED,174,01,3,1530,1900,R,12,30,B Harrer,49872,In Person,Train to teach sci
MATH,1019S,01,1,1500,1550,TR,14,28,J Fontes,49071,In Person,MATH 019 Support
NURS,145,01,4,0700,1300,RF,9,10,M Diaz,44304,In Person,Adult Care Clin II
METR,130,05,3,1530,1645,MW,6,24,F Freedman,50372,In Person,Bound Layer Meteor
RECL,112,01,3,1330,1445,TR,31,25,B Grosvenor,41572,In Person,Intro to RT
TECH,198,81,3,TBA,,TBA,36,40,L Zou,47817,Online Only - TBA Mtg Pat,Technology & Civil
PHYS,050,23,0,1630,1920,T,15,16,A Dewoo,43023,In Person,General Physics
CHEM,001A,06,0,0930,1020,F,108,110,N Salehi,42349,In Person,General Chem
CE,095,03,3,1030,1145,TR,34,55,A Ghafooripour,42255,In Person,Theory App Statics
ANTH,013,04,3,1200,1315,MW,37,40,A Hedges,49083,In Person,Archaeology
BIOL,155,14,0,1130,1420,F,3,10,F Hijazi,42452,In Person,Hypothesis Testing
COMM,298,03,3,TBA,,TBA,0,3,,41384,In Person,Master's Project
HS,105,01,3,1500,1745,T,1,35,L Sweeney,49499,In Person,Curr Issues in Nutr
OCTH,286,10,0,0900,1145,F,9,11,G Smith,46515,In Person,Seminar & Pract IB
NUFS,008,01,3,1030,1145,MW,45,45,A Rubin,48720,In Person,Nutr Health Prof
ME,160,01,3,1930,2045,TR,16,35,E Chan,43544,In Person,Finite Ele Methods
KIN,168,01,3,1330,1445,MW,40,40,T Butryn,48985,In Person,Psych of Coaching
ART,024,05,3,1200,1450,TR,22,24,D Feasel,45208,In Person,Drawing I
CS,255,01,3,1630,1745,MW,15,20,C Tsao,42203,In Person,Des Anal Algo
BIOL,101,80,3,TBA,,TBA,39,40,E McGee-Bergerol,43216,Online Only - TBA Mtg Pat,Origins of Life
RECL,097,02,0,1800,2045,T,24,30,A Eilts,43975,In Person,Event Planning
MATH,071,06,3,1630,1745,MW,36,40,P Tanniru,47890,In Person,Calc Bus/Aviation
ASIA,140,01,3,1030,1145,MW,8,30,C Peng,49317,In Person,Chin Cul & Pol Lit
DANC,075,01,1,1430,1520,TR,30,35,R Boumaila,46524,In Person,Rhym and Dynam Danc
NUFS,180,01,1,TBA,,TBA,1,10,J Kubota,40817,In Person,Individual Studies
ENGR,298I,01,3,TBA,,TBA,0,24,P Hsu,41656,In Person,MSE Internship Experience
BIOL,182,24,2,TBA,,TBA,0,15,,48056,In Person,Tutor Asst Biol
CE,150,05,3,1630,1720,MW,19,12,W Wang,45904,In Person,Hydro and Hydrau
COMM,100W,06,3,1200,1315,R,25,25,J Biagini,41922,2 Pat - Mtg Pat & TBA (See Class Note),Writing Workshop
MUSC,160F,03,1,TBA,,TBA,4,10,J Dryden,43377,In Person,ENS: Small Jazz Ensemb
KIN,161,02,3,1200,1315,MW,43,40,D Bohigian,46740,In Person,Philos of Sport
MDES,180,04,4,TBA,,TBA,0,1,J Rycenga,49337,In Person,Indiv Studies
STAT,095,05,3,1330,1445,TR,119,125,L Huntsman,41958,In Person,Elem Stat
ARTH,070C,01,3,0900,1015,TR,54,70,M Gasparini,47601,In Person,Arts of Asia
MATH,071,05,3,1500,1615,MW,40,40,O Kovaleva,47889,In Person,Calc Bus/Aviation
KIN,055A,04,1,1330,1420,TR,27,30,G Chen,48554,In Person,Begin Self-Defense
ANTH,160,03,3,1030,1145,TR,39,40,C Sunseri,47069,In Person,Recon Lost Civs
CMPE,294,01,3,1800,2045,M,26,25,T Chatterjee,44496,In Person,CMPE Seminar
NUFS,103L,01,1,1030,1320,W,13,16,G Swamy,41482,In Person,Food Process Lab
CHEM,180,08,1,TBA,,TBA,6,12,B Lustig,45283,In Person,Indiv Studies
ATH,012I,02,1,TBA,,TBA,19,20,B Brennan,40261,In Person,Football-Men
LING,123,02,3,1030,1145,MW,25,25,H Koo,40762,In Person,Sound Comm
BME,177,03,0,1800,2045,F,6,20,M Keceli,49079,In Person,Physiol for Engr
BUS3,186,84,3,TBA,,TBA,24,45,T Johnston,49372,Online Only - TBA Mtg Pat,Prof & Bus Ethics
MUSC,003A,01,2,1030,1120,TR,21,30,B Belet,42209,In Person,Music Systems IIIA
PHYS,002B,13,0,1500,1750,F,17,18,J Mijares,40711,In Person,Fund of Physics
GEOL,004L,06,1,1730,2015,M,27,25,M Springs,40515,In Person,Earth Systems Lab
MICR,141L,01,3,1030,1320,MWF,16,12,D Rouhbakhsh,40176,In Person,Path Micro I Lab
MATH,042,03,3,1630,1745,MW,40,40,W So,48610,In Person,Discrete Math
