Dept,ClassNum,SectionNum,Units,StartTime,EndTime,Days,SeatsTaken,SeatsTotal,Professor,ClassCode,ClassMode,Desc
PSYC,120,12,0,1500,1700,W,25,24,G Savage,42446,In Person,Adv Res Meth & Des
MATH,031W,21,1,1200,1315,TR,22,30,M Blockus,50487,In Person,Calculus II Workshop
RELS,162,80,3,TBA,,TBA,33,40,L Stenmark,43940,Online Only - TBA Mtg Pat,Relig Controversy
MATE,215,01,3,1800,2045,M,16,30,M Oye,47112,In Person,Solid State Matls
GEOL,184,17,1,TBA,,TBA,0,4,,42810,In Person,Directed Reading
ART,132,01,3,1500,1750,MW,19,24,A Shiverdecker,45202,In Person,Advanced Practices (BP)
NUFS,100W,04,3,1200,1315,MW,8,25,N Williams,49620,In Person,Writing Workshop
NURS,138,02,3,0900,1145,F,36,37,R Ballin,43028,In Person,Prof Role Dev VI
MATH,1001S,10,1,1330,1420,MW,19,30,T Bergthold,50485,In Person,MATH 01 Support
PSYC,139,02,3,1500,1615,MW,40,42,N Wagner,40320,In Person,Psy of Person
NURS,023,01,3,1500,1745,R,59,60,A Wood,41604,In Person,Pathophysiology-I
NURS,137,80,2,1230,1420,F,20,20,D Canham,46466,Online Only - With Mtg Pattern,Prof Role Dev V
ME,106,05,0,1430,1715,F,7,20,B Furman,47631,In Person,Fund Mechatro Engr
EDSE,217A,04,6,TBA,,TBA,0,6,,45321,In Person,Dir Tchng I LH
RELS,180,02,2,TBA,,TBA,0,1,J Rycenga,48208,In Person,Indiv Studies
TECH,031,02,3,1030,1145,TR,29,40,S Obi,47643,In Person,Qual Assur & Control
ECON,107,01,3,0900,1015,TR,18,35,C Su,49502,In Person,Env Econ & Policy
ENT,180,04,4,TBA,,TBA,0,36,,43944,In Person,Individual Studies
NUFS,298,07,1,TBA,,TBA,0,10,J Gieng,40563,In Person,Special Studies
PHIL,012,03,3,1200,1315,TR,40,46,J Giddings,42822,In Person,Phil of the Person
BUS1,123A,02,3,1030,1145,MW,50,45,C Chen,47183,In Person,Tax Factor Bus Inv
HIST,020B,80,3,TBA,,TBA,25,25,L Guardino,44658,Online Only - TBA Mtg Pat,Hist of Amer Peopl
PSYC,001,05,3,1030,1145,TR,34,33,N Rattan,45025,In Person,Introductory Psychology
CE,099,01,2,0800,0850,MW,38,60,M Maaz,41396,In Person,Intro Statics
NUFS,298,29,2,TBA,,TBA,0,10,F Yambrach,48803,In Person,Special Studies
AMS,001A,74,0,0900,1015,MW,21,32,J Georges,47531,In Person,Amer Cultures 1877
PHYS,052,11,0,1030,1320,M,16,18,V Santhanakrishnan,40227,In Person,General Physics
ATH,004S,01,1,TBA,,TBA,3,40,J Prioleau,40020,In Person,Skl Dvlp Bkbl-Men
NUFS,180,02,2,TBA,,TBA,1,10,J Kubota,40982,In Person,Individual Studies
PHIL,186,03,3,1200,1315,MW,20,60,K Patel,47995,In Person,Prof & Bus Ethics
MCOM,111,01,3,TBA,,TBA,31,60,R Rucker,40164,In Person,Internship
EDCO,292,03,3,TBA,,TBA,9,10,D Mena,42284,In Person,Supv Exp Couns
PHIL,298,04,3,TBA,,TBA,1,5,K Brown,50706,In Person,Spec Studies
ENVS,130,01,3,1500,1745,M,21,30,T Trumbull,44050,In Person,Energy Policy Anal
RELS,180,04,4,TBA,,TBA,0,1,J Rycenga,48210,In Person,Indiv Studies
PSYC,120,50,4,1630,1745,TR,41,48,S Trafalis,48491,In Person,Adv Res Meth & Des
HS,100W,09,3,0900,1015,MW,13,25,N Williams,47981,In Person,Writing Workshop
CE,020,01,3,1200,1250,TR,53,72,A Wong,41696,In Person,Graphics/CAD/Prog
BUS1,021,02,3,1030,1145,MW,47,45,M Bullen,47275,In Person,Managerial Acctg
MATH,1001S,04,1,1100,1150,TR,25,28,T Hsu,49057,In Person,MATH 01 Support
AVIA,195,02,4,TBA,,TBA,0,20,F Barez,47240,In Person,Intern Avia Indust
ISE,222,01,3,1800,2045,W,80,80,R Srinivasan,47225,In Person,Adv Sys Engr
BUS5,147,01,3,1200,1315,MW,45,45,S Zhou,44726,In Person,Servic Oper Mgmt
CCS,240,01,3,1800,2045,W,12,15,M Barrera,48704,In Person,Applied CS Seminar
SOCI,142,01,3,1500,1615,MW,37,35,S de Bourbon,45767,In Person,Crit Native Am Std
BUS2,090,04,3,1030,1145,TR,117,119,S Tian,48519,In Person,Bus Statistics
TA,017,01,3,0900,1015,MW,20,30,N Carlin,48782,In Person,Int Acting
PHIL,057,05,3,1200,1315,TR,40,40,M Nelson,41162,In Person,Logic & Crit Reas
MATE,299,02,3,1500,1745,F,0,20,S Diaz,42716,In Person,Master's Thesis
KIN,160,02,3,1500,1615,TR,38,40,M Dao,46914,In Person,Hist of Sport & PE
ENVS,124,02,3,1500,1745,W,27,33,T Trumbull,47824,In Person,Intro Env Law
ART,046,04,3,0930,1530,F,24,24,N Vikhreva,45194,In Person,Intro to Ceramics
LSTP,010,01,3,0900,1015,TR,24,25,C Alvarado,48158,In Person,Chronicles of Education
AVIA,113,01,2,TBA,,TBA,4,15,T Spence,42091,In Person,Comm Prof Flight
ART,046,02,3,1800,2050,MW,20,24,A Trippler,45192,In Person,Intro to Ceramics
NUFS,299,05,2,TBA,,TBA,0,10,J Gieng,40601,In Person,Mas Thesis or Proj
COMM,020,15,3,1030,1145,R,27,26,K Ward,41892,2 Pat - Mtg Pat & TBA (See Class Note),Public Speaking
MATH,031W,03,1,1200,1315,MW,25,28,M Chavarria,43696,In Person,Calculus II Workshop
LING,021,04,3,1200,1315,MW,23,25,D Dodick,41318,In Person,Langu and Thinking
DANC,198,03,3,TBA,,TBA,1,10,H Cooper,40495,In Person,Dance Internship
EE,118,04,0,1200,1445,W,23,20,P BHANGLE,42243,In Person,Dig Lgc Crt Dsgn
BUS3,161B,01,3,1030,1145,TR,45,45,T Altura,40590,In Person,Org Theory
AMS,001A,01,0,1200,1315,MW,29,32,D Rivers,47536,In Person,Amer Cultures 1877
NURS,133,01,2,1030,1210,T,33,34,K Abriam-Yago,41274,In Person,Prof Role Dev IV
HS,161,09,3,1500,1650,W,25,25,R Bartlett,45852,In Person,Epidemiology
CHEM,180,15,1,TBA,,TBA,13,12,G Muller,45290,In Person,Indiv Studies
ENGL,001A,36,3,1200,1315,TR,23,23,A Van Wey,43148,In Person,First Year Writing
BME,177,01,3,1630,1720,MW,36,60,M Simon,49077,In Person,Physiol for Engr
ME,190,04,0,1330,1615,F,20,20,E Mateo,43339,In Person,Mecha Sys Design
COMM,020,16,3,0900,1015,T,24,26,R Cnudde,41894,2 Pat - Mtg Pat & TBA (See Class Note),Public Speaking
ART,024,05,3,1200,1450,TR,22,24,D Feasel,45208,In Person,Drawing I
KIN,035A,04,1,1030,1120,TR,32,32,S Butler,42094,In Person,Begin Wt Training
DSGD,186,01,3,1200,1450,TR,23,25,Y Han,46488,In Person,Digi Apps Method
BIOL,299,31,3,TBA,,TBA,0,15,,40648,In Person,MA Thesis
CE,150,02,0,1330,1615,M,21,18,W Wang,42136,In Person,Hydro and Hydrau
CMPE,127,04,3,0800,0850,MW,46,50,I Cokgor,48968,In Person,Microproc Design 1
CE,130,01,2,1800,1950,M,44,45,J Tang,42262,In Person,CE Econ Analysis
PHYS,052,12,0,1200,1450,T,18,18,R Bahuguna,40228,In Person,General Physics
PHIL,184,01,3,TBA,,TBA,1,5,C Sanchez,42272,In Person,Directed Reading
CHAD,070,03,3,1200,1315,MW,32,30,J Maleksalehi,45556,In Person,Lifespan Devel
HUM,128,80,3,TBA,,TBA,40,40,L Stenmark,43600,Online Only - TBA Mtg Pat,Twentieth Century
HS,025,03,3,1200,1445,T,29,25,N Trainor,42627,In Person,Hlth Team Building
CHEM,298,09,2,TBA,,TBA,1,10,L Cheruzel,46565,In Person,Research
BME,115,01,4,1330,1450,TR,65,64,P Jurney,41708,In Person,Fndtns Biomed Engr
EDCO,268,01,3,1900,2145,W,20,30,M Schekman,47501,In Person,Lifespan Dev
KIN,176,02,3,1330,1445,MW,41,40,D Murphy,49870,In Person,Exercise Psych
COMM,020,61,3,1500,1615,R,27,27,E Mcmurray,47254,2 Pat - Mtg Pat & TBA (See Class Note),Public Speaking
METR,170A,01,1,1430,1520,MWR,4,12,A Bridger,41563,In Person,Weather Briefing
DSID,124,01,3,0800,1050,MW,23,24,J McClusky,47235,In Person,Design for All
CHEM,114,02,0,1430,1720,MW,5,10,R Okuda,41339,In Person,Adv Org Chem Lab
EDCO,286,01,3,1900,2145,M,28,30,S Berta,43295,In Person,Org Change & Dev
CHAD,195,02,3,1200,1315,TR,20,25,N Sorkhabi,43572,In Person,Sr Sem Child Dev
BIOL,021,24,0,TBA,,TBA,16,24,S Cargill,40082,In Person,Human Biology
MUSC,110,01,3,0900,1015,MW,40,61,G Haramaki,43876,In Person,Bar/Class Mus History
CHEM,001A,16,0,0730,1020,W,27,28,N Salehi,40109,In Person,General Chem
BUS3,161A,04,3,1200,1315,MW,47,45,T Shirley,50002,In Person,Applied Org Behavr
BIOL,182,08,1,TBA,,TBA,0,15,,40614,In Person,Tutor Asst Biol
PHIL,096L,02,1,1230,1320,F,29,42,E Anido,47451,In Person,Logic Workshop
NURS,146B,01,2,0700,1300,T,8,10,A Puck,42941,In Person,Mat Hlth Clinical
BUS1,170,12,3,1800,2045,W,50,45,D Abbott,47366,In Person,Fund of Finance
COMM,280,03,3,TBA,,TBA,0,5,,41548,In Person,Independent Study
BUS4,188,14,3,1800,2045,R,34,45,R Thadani,45873,In Person,Business Systems
AE,030,03,0,0900,1150,M,14,30,L Lu,46498,In Person,Program. for AEs
MATE,195,01,3,1200,1250,MW,31,30,O Keles,43266,In Person,Mech Bhvr Matls
MATH,071,09,3,1200,1315,TR,39,40,E Estrada,47893,In Person,Calc Bus/Aviation
PSYC,100W,01,3,0730,0845,MW,22,24,L Cabral,41945,In Person,Writing Workshop
BUS1,021,09,3,1330,1445,TR,44,45,D Belger,47282,In Person,Managerial Acctg
SOCI,181,01,1-6,TBA,,TBA,0,0,,40539,In Person,Service Internship
BIOL,297,16,2,TBA,,TBA,1,15,R French,48221,In Person,Grad Research
POLS,160A,01,3,1030,1145,MW,38,40,K Peter,44920,In Person,Class Pol Thought
MATH,129A,03,3,1500,1615,MW,35,35,R Kubelka,41295,In Person,Linear Algebra I
GEOL,112,02,3,1330,1445,MW,26,37,D Reed,45933,In Person,Earthquakes Volcan
SPAN,298,02,1,TBA,,TBA,1,10,D Bacich,50169,In Person,Special Study
BUS,265,01,2,TBA,,TBA,8,40,V Agarwal,45299,In Person,Silicon Valley Exp
PKG,156,02,0,1030,1215,R,22,20,X Liu,48816,In Person,Pkg Mchnry Systems
ECON,001B,82,4,TBA,,TBA,34,35,N Norton,45967,Online Only - TBA Mtg Pat,Prin of Econ
BIOL,280,11,2,TBA,,TBA,4,15,T Abramson,48177,In Person,Individual Studies
GEOG,112,82,3,TBA,,TBA,35,30,K Rohrmeier,44448,Online Only - TBA Mtg Pat,Nat Cult Terr Disp
KIN,168,01,3,1330,1445,MW,40,40,T Butryn,48985,In Person,Psych of Coaching
ART,110,01,3,1500,1615,TR,31,70,M Hankwitz,49448,In Person,Hst/Thry New Media
NURS,044,07,3,0630,1530,S,8,10,M Diaz,44253,In Person,Adult Care Clin Pract I
MATE,299,01,3,TBA,,TBA,0,20,S Diaz,41643,In Person,Master's Thesis
HIST,010A,01,3,1030,1145,MW,27,25,A Katsev,41272,In Person,Western Civilizatn
HS,263,01,2,1800,2045,T,17,25,A Santiago,40676,In Person,Prin/Skls Hlth Adm
STAT,245,01,3,0900,1015,TR,11,20,D Schuster,46517,In Person,Adv Statistics
CS,116A,01,3,1030,1145,MW,32,30,K Smith,47196,In Person,Intro Comp Graphic
ANI,162,01,3,0800,1050,TR,16,20,R Coelho,41559,In Person,Digital Anim II
NUFS,298,30,3,TBA,,TBA,0,10,F Yambrach,48804,In Person,Special Studies
BIOL,298,09,1,TBA,,TBA,0,15,,48259,In Person,MS Proj Culm Exper
ME,295B,09,3,TBA,,TBA,0,10,J Lee,44379,In Person,ME Project II
ENGL,001A,30,3,1030,1145,TR,23,23,Y Yang,42413,In Person,First Year Writing
BUS1,120A,02,3,1330,1445,TR,43,42,F Xiao,47142,In Person,Acctg Info Systems
SCED,297,04,1,TBA,,TBA,3,10,T Visintainer,46475,In Person,Sci Ed Research
ANTH,025,01,3,1330,1445,TR,36,40,J Anderson,41000,In Person,Human Life Context
MCOM,199A,01,3,1500,1615,MTWR,26,30,C Disalvo,40818,In Person,Ad & PR Agency I
MS,299,21,4,TBA,,TBA,0,20,,41771,In Person,Masters Thesis
ANTH,025,02,3,1200,1315,MW,39,40,S Ou,50357,In Person,Human Life Context
MS,298,53,3,TBA,,TBA,0,25,,42055,In Person,Resrch Mar Sci
AMS,001A,06,6,1330,1445,MW,31,32,S Brown,47542,In Person,Amer Cultures 1877
AVIA,141,02,3,1300,1545,F,51,40,D Wood,50656,In Person,Hum Fact Avia Envirn
INFO,294,03,3,TBA,,TBA,7,35,L Main,42334,Online Only - TBA Mtg Pat,Prof Exp Intern
AE,138,01,3,1330,1445,MW,56,100,J Hunter,42277,In Person,Aerospace Dynamics
JS,015,80,3,TBA,,TBA,34,35,M Vallerga,45825,Online Only - TBA Mtg Pat,Intro Stat Justice
HS,015,01,3,1500,1745,M,30,35,Q Hinton,47727,In Person,Human Life Span
BOT,299,04,4,TBA,,TBA,0,10,,40799,In Person,Masters Thesis
METR,298,37,3,TBA,,TBA,0,5,,43361,In Person,Research
BUS5,187,80,3,TBA,,TBA,50,45,T Kothari,48339,Online - TBA With Few Campus Mtg,Global Dimensn Bus
ART,210,01,3,1500,1745,T,9,15,G Hobbs,45165,In Person,Sem Digital Media
KIN,259,01,3,TBA,,TBA,0,10,,40377,In Person,Adv APA Internship
ENGR,010,14,0,1500,1745,W,23,22,K Youssefi,41849,In Person,Intro to Engr
CHAD,162,02,3,1030,1145,TR,31,30,N Sorkhabi,48631,In Person,Chld/Adol Mult Soc
ANTH,180,03,3,TBA,,TBA,1,1,V Sanchez-Chopitea,44307,In Person,Individual Studies
ASIA,115,02,3,1500,1615,MW,6,40,J Marlovits,49331,In Person,Global Culture
COMM,298,02,2,TBA,,TBA,0,3,,41382,In Person,Master's Project
SOCI,164,01,3,0900,1015,TR,33,35,S Myers-Lipton,43791,In Person,Social Action
CHEM,030A,01,3,1630,1720,MW,405,420,A Tran,40114,In Person,Intro Chem
PSYC,139,05,3,1500,1615,TR,48,40,S Lundquist,50323,In Person,Psy of Person
KNED,339,02,0,1800,1950,T,12,15,W Jones,40376,In Person,Instr Matl & Proc PE
PSYC,191,03,3,1500,1615,TR,36,35,N Rattan,40970,In Person,Psych of Prejudice
NURS,147B,01,3,0800,1700,T,9,10,M Agroia,40208,In Person,Com Hlth Clin
GEOL,145,03,4,0800,0915,MW,4,20,E Metzger,50083,In Person,Earth System Sci
HS,140,01,3,1030,1145,MW,12,40,J Karpf,49444,In Person,Human Sexuality
HSPM,140,01,3,1330,1445,TR,17,50,J Gao,45877,In Person,"Mtg, Conv & Event"
ENGR,180,01,3,TBA,,TBA,0,36,P Hsu,40532,In Person,Indiv Studies
TA,051A,01,1,0900,1015,R,13,16,J York,41422,In Person,Scenery Props Arts
NUFS,299,21,3,TBA,,TBA,0,10,G Pignotti,42112,In Person,Mas Thesis or Proj
MATE,153,08,3,1630,1720,TR,46,55,T Pan,46477,In Person,EO&M Props Solids
ENGL,001AF,17,3,1330,1445,TR,22,22,A Smith,44853,In Person,FYW: Stretch English I
MICR,141L,02,3,1430,1720,MWF,10,12,D Rouhbakhsh,43660,In Person,Path Micro I Lab
COMM,100W,14,3,1030,1145,W,25,25,L Rogers,43330,2 Pat - Mtg Pat & TBA (See Class Note),Writing Workshop
ENVS,154,01,4,1330,1445,TR,23,20,R O'Malley,42584,In Person,Sustainable Agriculture
MATH,030,07,3,1200,1315,TR,37,30,H Katsuura,50427,In Person,Calculus I
MDES,180,01,1,TBA,,TBA,0,1,J Rycenga,49334,In Person,Indiv Studies
ME,106,06,0,0900,1145,F,11,20,B Furman,47632,In Person,Fund Mechatro Engr
BUS1,120A,04,3,1030,1145,TR,43,42,K Fowler,47144,In Person,Acctg Info Systems
ATH,012I,01,1,TBA,,TBA,51,20,B Brennan,40260,In Person,Football-Men
KIN,062A,01,1,0820,1000,F,47,50,G Chen,40352,In Person,Begin Ice Skating
PHYS,002A,23,0,1630,1850,TR,18,20,T Ho,48169,In Person,Fund of Physics
ENGR,100W,15,3,1330,1420,MW,21,22,C Cordero,42981,In Person,Engr Reports
BIOL,280,22,3,TBA,,TBA,0,15,,48183,In Person,Individual Studies
CMPE,124,05,0,0900,1150,T,19,20,A Uludemir,47565,In Person,Digital Design I
BUS3,160,25,3,1800,2045,T,30,45,A Gomez,50683,In Person,Fund Mgmt & Org Beh
PHYS,002B,03,4,1500,1615,TR,51,48,M Shao,40765,In Person,Fund of Physics
BUS,220J,01,3,1330,1730,MW,21,40,E Grace,41685,In Person,Bus Comm & Ethics
BUS5,140,10,3,1500,1745,T,45,45,J Song,45801,In Person,Fund of Oper Mgmt
ENGR,195B,01,1,1300,1415,F,96,150,K Yrigoyen,45709,In Person,Glob/Soc Iss Engr
EDCO,248,01,3,1900,2145,W,30,35,K Choi,40705,In Person,Dyn Behavior & Dev
CMPE,146,03,3,1200,1250,MW,38,50,W Wu,47717,In Person,RT Embedded CoDes
BUS2,190,01,3,1500,1615,MW,44,45,M Madadi,43719,In Person,Quant Bus Analysis
BUS3,186,85,3,TBA,,TBA,26,45,T Gullion,49373,Online Only - TBA Mtg Pat,Prof & Bus Ethics
MICR,020,11,0,1030,1320,T,18,16,H Gates,42172,In Person,Gen Bact
HIST,100W,01,3,1200,1315,MW,27,25,M Wilson,43313,In Person,History Writers'  Workshop
CHEM,001A,20,0,1430,1720,W,27,27,V Maraschin,40112,In Person,General Chem
NURS,135,05,3,1200,1445,T,0,30,A Shaw,49665,In Person,Hlth Multiculture
BIOL,180,28,2,TBA,,TBA,0,15,M VanHoven,48083,In Person,Indiv Studies
COMM,190,05,5,TBA,,TBA,0,5,J Morrison,41540,In Person,Act Proj in Speech
BIOL,180,32,2,TBA,,TBA,0,15,,48087,In Person,Indiv Studies
PSYC,243,01,3,TBA,,TBA,12,0,A Prins,42449,In Person,Field Wk in Psych
AMS,001A,69,6,1330,1445,TR,28,32,M Moore,47518,In Person,Amer Cultures 1877
MUSC,200,01,3,1600,1845,M,18,18,G Haramaki,43328,In Person,Meth Mus Res Writ
SOCI,181,11,1,TBA,,TBA,0,2,,40662,In Person,Service Internship
MATE,153,10,0,1800,2045,R,15,16,A Termeh Yousefi,46613,In Person,EO&M Props Solids
MATH,071,07,3,0900,1015,TR,38,40,E Estrada,47891,In Person,Calc Bus/Aviation
BIOL,140,01,3,1030,1145,MW,12,40,J Karpf,49440,In Person,Human Sexuality
ENGL,298,04,4,TBA,,TBA,5,6,R McNabb,46564,In Person,Special Study
NURS,100W,01,3,0900,1015,TR,11,25,C Jones,49627,In Person,Writing Workshop
CE,008,05,0,1330,1615,R,18,18,W Greenwood,41695,In Person,Plane Surveying
BIOL,031,15,0,1030,1320,W,23,22,L Braga,43664,In Person,Biology II
MATH,129A,01,3,0900,1015,MW,32,35,R Kubelka,40410,In Person,Linear Algebra I
KIN,166,05,0,1400,1550,W,23,20,K Thompson,48984,In Person,Motor Learning
BUS4,188,02,3,1330,1445,MW,46,45,R Sridar,42586,In Person,Business Systems
BUS5,140,06,3,1800,2045,M,36,40,J Sung,44795,In Person,Fund of Oper Mgmt
BIOL,030,16,0,1030,1320,T,23,22,T Mok,42895,In Person,Biology I
BIOL,180,29,2,TBA,,TBA,1,15,B Carter,48084,In Person,Indiv Studies
BUS1,020N,01,3,1200,1315,TR,52,45,T Robinson,47150,In Person,Survey of Acctg
DANC,075,01,1,1430,1520,TR,30,35,R Boumaila,46524,In Person,Rhym and Dynam Danc
ART,198,02,3,1200,1445,T,20,20,L Fung,45061,In Person,B.F.A. Seminar
PSYC,160,03,3,1630,1915,R,32,40,A Yaghoubi,50657,In Person,Clinical Psychology
BIOL,160,01,4,1030,1145,TR,40,40,S Shaffer,47491,In Person,Ecology
COMM,199C,81,4,TBA,,TBA,26,25,B Brockmann,50063,Online Only - TBA Mtg Pat,Senior Seminar
BIOL,180,12,1,TBA,,TBA,8,15,F Huynh,41455,In Person,Indiv Studies
EE,297A,01,3,0900,1800,S,18,15,B Sirkeci,46534,In Person,MSEE Proj Proposal
SCWK,298A,06,3,1500,1745,T,13,15,K Lemon,46648,In Person,Special Study A
BIOL,125,02,2,1030,1320,TR,21,24,M Bundros,41417,In Person,Sys Phys Lab
ENGR,119,04,3,1200,1315,MW,11,35,B Delaveau,49984,In Person,Energy & Environ
ENVS,161,01,4,1300,1445,F,18,20,G Klee,45394,In Person,California Wildlands
METR,298,16,1,TBA,,TBA,0,5,,41122,In Person,Research
BUS2,130,83,3,TBA,,TBA,35,45,H Combs,42960,Online - TBA With Few Campus Mtg,Intro to Marketing
AAS,033A,17,3,1800,2045,R,32,40,D Tu,48489,In Person,AAS History I
RECL,193,01,3,1500,1745,W,22,20,R Tymn,44089,In Person,RT for Phys Cond
ANI,011,03,3,1500,1750,TR,25,25,A Wu,44462,In Person,Illus Fundamentl I
MATH,032,08,3,0900,1015,MW,39,40,H Ng,49245,In Person,Calculus III
EE,297A,04,3,0900,1800,S,18,15,B Sirkeci,46537,In Person,MSEE Proj Proposal
ART,047,01,3,0900,1150,TR,21,24,Y Escalante,45195,In Person,Intro Metal Smithing
ENGR,120,02,3,0900,1015,MW,32,40,R Liu,47791,In Person,Prog for Soc Sci
MS,298,12,2,TBA,,TBA,1,25,B McDonald,42038,In Person,Resrch Mar Sci
BUS3,189,03,3,1800,2045,R,33,30,L Gee,44908,In Person,Strategic Mgmt
ENVS,010,03,3,1500,1615,TR,97,100,R Lazzeri-Aerts,47570,In Person,Life Chang Planet
KIN,111,02,3,1200,1315,MW,40,40,D Murphy,43934,In Person,Global Sport
METR,112,81,3,TBA,,TBA,40,40,J Clark,42381,Online Only - TBA Mtg Pat,Globl Climate Chng
GEOG,012,82,3,TBA,,TBA,22,25,K Richardson,47840,Online Only - TBA Mtg Pat,Global Geography
ENGL,001B,11,3,1630,1745,TR,21,25,A Rohatgi,46406,In Person,Argument and Analysis
ADV,126,01,3,1630,1745,TR,14,20,T Hendrick,41367,In Person,Media Planning & Buying
MATH,015F,13,3,1000,1050,M,0,30,L Mazmanyan,49578,In Person,Stats Statway A
JS,223,01,3,1630,1915,M,12,20,E Adams,48718,In Person,Comp-Crim-Justice
BIOL,285,05,1,TBA,,TBA,0,15,,48204,In Person,Colloquium Bio Sci
JOUR,136,01,3,0900,1015,MW,10,20,N Garud Patkar,41490,In Person,Newspaper and Mag Design
ENVS,187,01,4,1330,1445,MW,18,20,M Klock,49114,In Person,Environ Restor
CCS,010A,02,3,0730,0845,MW,19,36,J Gamboa,48711,In Person,Mex Am US Hist/Gov
BIOL,297,44,4,TBA,,TBA,0,15,R French,48245,In Person,Grad Research
HS,161,10,0,1700,1750,W,25,25,R Bartlett,45853,In Person,Epidemiology
PSYC,121B,20,2,1200,1300,M,27,24,P Cravalho,43420,In Person,Adv R Met: Cog/Perc
CMPE,206,01,3,1630,1745,TR,22,80,M Agumbe Suresh,49098,In Person,Comp Netwk Design
CMPE,295A,01,3,1800,2045,F,32,30,D Harkey,42267,In Person,Master Project I
ART,220,01,3,TBA,,TBA,1,20,A Raynsford,42610,In Person,Tutrls Digital Art
ENGR,102,01,3,1630,1745,TR,5,25,I Tyukhov,50025,In Person,Renew Energy Engineering
ENGL,001A,86,3,1030,1145,TR,22,23,B Hoffer,50399,In Person,First Year Writing
BUS1,170,84,3,TBA,,TBA,45,45,X Xu,47368,Online - TBA With Few Campus Mtg,Fund of Finance
BUS5,187,02,3,1200,1315,MW,46,45,L Yang,48558,In Person,Global Dimensn Bus
AE,299,01,3,1630,1915,F,1,10,N Mourtos,50201,In Person,AE Thesis
BOT,299,03,3,TBA,,TBA,0,10,,40798,In Person,Masters Thesis
BUS3,160,12,3,1800,2045,R,45,45,E Vyas,41171,In Person,Fund Mgmt & Org Beh
MATE,199,01,3,1800,2045,R,2,30,D Wagner,49882,In Person,Special Topics ChE & MatE
ENGR,299,02,2,TBA,,TBA,0,25,P Hsu,41039,In Person,Masters Thesis
CHAD,160,04,0,1215,1515,MW,5,6,J Foster,43535,In Person,Child Dev Pract
ME,106,01,3,1630,1720,TR,66,90,B Furman,47621,In Person,Fund Mechatro Engr
ENGR,299,03,3,TBA,,TBA,0,25,P Hsu,41040,In Person,Masters Thesis
EE,297B,01,3,0900,1800,S,15,15,B Sirkeci,46545,In Person,MSEE Project
BUS2,195C,01,3,1500,1615,MW,45,40,M Klein,48543,In Person,Simulation Modeling & Analysis
AVIA,063,01,2,TBA,,TBA,4,15,T Spence,42090,In Person,Instrument Flight
SE,188,01,3,1030,1145,TR,4,40,M Eirinaki,49541,In Person,Mach Learning/BD
COMM,020,31,3,1500,1615,MW,26,27,R Mara,48865,In Person,Public Speaking
BME,115,03,0,0900,1145,R,17,16,K Christensen,41713,In Person,Fndtns Biomed Engr
ENGL,001A,77,3,1500,1615,TR,22,23,E Johnson,48970,In Person,First Year Writing
HS,114,02,3,TBA,,TBA,77,100,D McClure,47853,In Person,Applied ComHealth
PHYS,002B,02,4,1630,1745,TR,46,48,R Parthasarathy,40303,In Person,Fund of Physics
KIN,162,02,0,1330,1420,TR,36,40,C Cisar,40360,In Person,Adv Fit Asse Ex RX
COMM,045,01,3,0730,0845,R,24,25,S Waltrip-Sequeira,44843,2 Pat - Mtg Pat & TBA (See Class Note),Media and Culture
ZOOL,298,01,1,TBA,,TBA,0,10,,40809,In Person,Research
CE,170,03,0,1330,1615,T,18,18,U Ndon,41201,In Person,Prin Environ Engr
BIOL,066,01,5,1330,1445,TR,212,240,S Anand,44090,In Person,Human Physiology
CHAD,161,01,3,1600,1845,T,34,30,J Foster,43593,In Person,Ch Care Admin II
MATH,019W,68,1,1200,1315,TR,29,35,H Ng,50426,In Person,Precalculus Workshop
ME,295A,12,3,TBA,,TBA,3,10,R Yee,47781,In Person,ME Project I
CHAD,102,81,3,TBA,,TBA,30,30,A Nilsen,44240,Online Only - TBA Mtg Pat,Dev of Self in Soc
JPN,001A,03,4,1030,1140,MWF,21,21,M Iwata,43911,In Person,Elem Japanese
HS,180,09,2,TBA,,TBA,0,15,,42700,In Person,Indiv Studies
EDCO,004FY,23,0,0900,1050,F,20,25,M Randle,49161,2 Pat - Mtg Pat & TBA (See Class Note),Career Exploration
SCWK,240,03,3,1230,1515,F,26,30,K Lemon,43141,In Person,Res Method & Des
CS,271,01,3,1200,1315,TR,24,20,M Stamp,47428,In Person,Top Machine Learn
MATE,025,03,3,0900,1015,MW,40,50,S KC,45868,In Person,Intro to Materials
PHIL,061,03,3,1200,1315,MW,53,50,L Bernasconi,40216,In Person,Moral Issues
CMPE,124,06,0,1330,1620,R,23,20,A Uludemir,47568,In Person,Digital Design I
BIOL,100W,03,3,1330,1615,W,23,24,K Youngman,41621,In Person,Sci Commun Wkshp
BUS5,140,82,3,TBA,,TBA,45,45,A Loomba,44808,Online Only - TBA Mtg Pat,Fund of Oper Mgmt
KIN,173,01,3,1400,1450,TR,17,22,D Daum,42159,In Person,Intro Teach PE
JS,181,19,6,TBA,,TBA,0,10,M Barash,44215,In Person,Internship in JS
ENGL,259,01,4,1900,2145,W,11,16,T Moriarty,43439,In Person,Sem in Compos Studs
NURS,147A,04,2,1500,2100,R,10,10,R Khalsa,44697,In Person,Mental Health Clin
HUM,100W,02,3,1200,1315,TR,24,25,B Walters,48151,In Person,Writing Humanities
